,A,B,C,D,E,F,G,H
6.0,22254174,20403276,16381911,16038544,15712266,16355001,19819608,22168224
16.0,23052936,20643856,17139876,17755747,16551536,17151537,20458714,22964694
25.0,22787064,25073851,17837742,17636929,17278589,17671797,20233824,22856970
