,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
6.0,4577892,4270188,4173312,5670946,5670946,4188672,4635306,6113625,3958875,4609773,4048500,6221320,4355221,4225920,4593897,4739868,4154250,6202875
18.0,4683420,4677218,4463232,6147906,6147906,4452864,4857359,6517035,4413750,5141178,4372875,6639605,4781595,4490496,5062239,5025636,4412625,6503350
29.0,4955517,4701801,4516608,5825958,5674740,4505088,4716309,6326635,4417125,5112513,4452375,6130880,4793685,4516992,5041953,5160141,4441875,6146350
