,A,B,C,D,E,F,G,H
6.0,20098,20037,20071,20098,20098,19319,19688,19925
15.0,20920,21255,20845,20920,20920,20659,20756,20898
24.0,22035,22722,22014,22049,22035,21789,21804,22072
