,10,11,12,13,14,18,2,4,6,7,9
13.0,3525048,2692536,2868425,2868425,2638768,2868425,2446632,2448375,3480512,3480512,2422500
22.0,3652964,2573720,2972530,2972530,2703440,2972530,2539128,2539875,3606176,3606176,2431500
30.0,3774088,2658696,3070433,3070433,2788792,3070433,2622224,2623500,3725856,3725856,2567625
