,A,B,C,D,E,F,G,H
9.0,13516,13416,12506,11980,11973,11461,12981,11991
22.0,14217,13598,12837,12636,12332,11893,12967,13723
37.0,14766,13682,13319,13123,12982,12507,13607,14481
