,A,B,C,D,E,F,G,H
4.0,14896348,12737267,8055297,9425394,8812890,10701070,12607994,15645416
9.0,15229178,13088329,8218134,9666486,9030633,10966850,12961970,16077694
14.0,15607722,13421760,8426937,10075908,9177786,11225095,12869009,16507566
