,A,B,C,D,E,F,G,H
7.0,4709520,4623966,4749224,5183640,4910465,4797247,4611624,4746680
18.0,5093136,4795440,4894232,5380144,5191063,5111777,4782984,5032032
29.0,5414508,4974368,5168136,5615852,5326335,5020032,5031048,5110048
