,1,10,2,3,4,5,6,7,8,9
7.0,7024206,4840000,7115451,4867200,8439273,4790800,6133876,7115451,4629600,8439273
20.0,6701807,5132000,6682452,4931200,8041176,4898400,6455169,6019405,4986000,8041176
31.0,7004851,5475600,6483925,5226400,8544069,5188800,6547520,6411482,5208800,8544069
