,A,B,C,D,E,F,G,H
8.0,15169,14956,14992,14569,16794,15419,15564,15494
16.0,15744,16084,15832,15280,16888,16083,16546,16078
25.0,16747,17193,17254,16683,17514,17323,16947,16961
