,A,B,C,D,E,F,G,H
8.0,7580315,6980615,6094711,6848152,6915196,5954060,7212601,7607825
21.0,7877685,7353836,6275619,7093376,7195452,6257230,7553368,7687735
34.0,8125930,7637740,6788488,7467856,7487788,6564653,7798660,8241865
