,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層1,8.0,低層,1,6750250,10385,650
20.0/F中層1,20.0,中層,1,7218250,11105,650
33.0/F高層1,33.0,高層,1,7653100,11774,650
8.0/F低層2,8.0,低層,2,6678750,10275,650
20.0/F中層2,20.0,中層,2,7210450,11093,650
33.0/F高層2,33.0,高層,2,7387250,11365,650
8.0/F低層3,8.0,低層,3,4906682,9697,506
20.0/F中層3,20.0,中層,3,5223944,10324,506
33.0/F高層3,33.0,高層,3,5663152,11192,506
8.0/F低層4,8.0,低層,4,5127298,10133,506
20.0/F中層4,20.0,中層,4,5517424,10904,506
33.0/F高層4,33.0,高層,4,5772448,11408,506
8.0/F低層5,8.0,低層,5,6678750,10275,650
20.0/F中層5,20.0,中層,5,7094750,10915,650
33.0/F高層5,33.0,高層,5,7500350,11539,650
8.0/F低層6,8.0,低層,6,6619600,10184,650
20.0/F中層6,20.0,中層,6,6882200,10588,650
33.0/F高層6,33.0,高層,6,7265700,11178,650
8.0/F低層7,8.0,低層,7,5034194,9949,506
20.0/F中層7,20.0,中層,7,5319072,10512,506
33.0/F高層7,33.0,高層,7,5718812,11302,506
8.0/F低層8,8.0,低層,8,4998268,9878,506
20.0/F中層8,20.0,中層,8,5226474,10329,506
33.0/F高層8,33.0,高層,8,5407116,10686,506
