,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,4569600,4311580,4385732,3870372,3846162,3633303,3688294,3870372,4311580,4311580,3876828,3864992,3615550,3633303,3870372,4601600
20.0,4739200,4471246,4496960,4004872,3981200,3754976,3811266,4004872,4471246,4471246,4005948,4001106,3734625,3754976,4004872,4864590
32.0,4868480,4675164,4685928,4159278,4135068,3861061,3917784,4159278,4675164,4675164,4156050,4151208,3820792,3861061,4159278,4917120
