,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層blank,3.0,低層,blank,2759484,7644,361,130,1,KHH
5.0/F中層blank,5.0,中層,blank,2817360,7740,364,134,1,KHH
6.0/F高層blank,6.0,高層,blank,2835924,7791,364,136,1,KHH
