,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,10761,11154,11173,11014,10882,11254,11045,10964,10893,10893,10893,11105,11170,11135,11244,10893,11090,11147,10769,11014,10893,11260,11113,11024
18.0,11273,12056,11687,11586,11544,11835,11734,11491,11835,11835,12068,11198,11700,11850,12028,11835,12008,12086,11460,11586,11901,11869,11841,12137
28.0,11916,12500,11602,12342,12266,12125,12387,11971,12296,12125,12343,12265,12012,12379,12426,12199,12287,12446,12342,12342,12155,12386,12305,11895
