,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層2,3.0,低層,2,,,,,,NYL
4.0/F中層2,4.0,中層,2,,,,,,NYL
5.0/F高層2,5.0,高層,2,4501050,5550,811,150,1,NYL
3.0/F低層4,3.0,低層,4,,,,,,NYL
4.0/F中層4,4.0,中層,4,,,,,,NYL
5.0/F高層4,5.0,高層,4,4574851,5641,811,150,1,NYL
3.0/F低層5,3.0,低層,5,,,,,,NYL
4.0/F中層5,4.0,中層,5,,,,,,NYL
5.0/F高層5,5.0,高層,5,,,,,,NYL
3.0/F低層7,3.0,低層,7,,,,,,NYL
4.0/F中層7,4.0,中層,7,,,,,,NYL
5.0/F高層7,5.0,高層,7,,,,,,NYL
3.0/F低層8,3.0,低層,8,,,,,,NYL
4.0/F中層8,4.0,中層,8,,,,,,NYL
5.0/F高層8,5.0,高層,8,,,,,,NYL
3.0/F低層9,3.0,低層,9,,,,,,NYL
4.0/F中層9,4.0,中層,9,,,,,,NYL
5.0/F高層9,5.0,高層,9,,,,,,NYL
