,1,10,11,12,13,14,15,3,4,5,6,7,8,9
3.0,3849384,5256250,3739272,3756379,4980771,5021355,4680585,3993423,4930768,4938464,4121454,3849384,3823929,5265000
8.0,3974586,5427500,3860951,3878149,5143752,5185428,4833675,4123232,5092384,5100672,4258443,3974586,3948318,5436875
11.0,4049430,5529375,3933689,3951211,5240466,5282790,4924962,4200830,5187696,5196576,4339949,4049430,4022676,5539375
