,10,12,14,15,16,17,18,3,9
8.0,4224272,3116948,2464680,4226664,2890514,2663045,3091254,4224272,2753355
18.0,4455100,3284845,2597784,4457492,3045581,2850925,3257379,4455100,2878711
28.0,4685928,3451413,2731264,4688320,3198613,2991065,3422618,4685928,3018312
