,1,10,11,12,13,16,4,5,6,9
5.0,13339,13943,13812,14487,14042,14402,13920,14058,13943,14402
13.0,14782,14350,14224,15037,14661,14782,14442,14513,14350,14782
21.0,15176,14752,14629,15457,15068,15176,14852,14916,14752,15176
