,1,10,11,12,2,3,4,5,6,7,8,9
2.0,6735,7034,6740,6729,6571,7153,6743,6694,6635,6713,6888,6684
3.0,6769,7060,6673,6763,6649,7014,6778,6728,6669,6748,6941,6718
4.0,6629,6885,6702,6779,6680,6871,6809,6669,6699,6676,6926,6658
