,1,2,3,4,5,6,7,8
8.0,6593,6593,6587,6618,6686,6593,6251,6262
20.0,6623,6623,6624,6657,7030,6623,6497,6655
33.0,6962,6962,6984,7004,7402,6962,6912,6967
