,A,B,C,D,E,F,G,H
3.0,10275,9801,10381,10275,10133,10237,10230,10206
7.0,10432,9947,10991,10432,10289,10606,10385,10366
10.0,10018,10072,10650,10018,9881,10217,10030,10282
