,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,5256920,13834,380
19.0/F中層1,19.0,中層,1,4942280,13006,380
31.0/F高層1,31.0,高層,1,4879960,12842,380
7.0/F低層10,7.0,低層,10,4648770,10990,423
19.0/F中層10,19.0,中層,10,5272272,12464,423
31.0/F高層10,31.0,高層,10,5436819,12853,423
7.0/F低層11,7.0,低層,11,4573053,10811,423
19.0/F中層11,19.0,中層,11,5071347,11989,423
31.0/F高層11,31.0,高層,11,5386482,12734,423
7.0/F低層12,7.0,低層,12,3845098,11113,346
19.0/F中層12,19.0,中層,12,4714250,13625,346
31.0/F高層12,31.0,高層,12,4855764,14034,346
7.0/F低層13,7.0,低層,13,4108940,10813,380
19.0/F中層13,19.0,中層,13,4473740,11773,380
31.0/F高層13,31.0,高層,13,4778120,12574,380
7.0/F低層14,7.0,低層,14,4573053,10811,423
19.0/F中層14,19.0,中層,14,4974480,11760,423
31.0/F高層14,31.0,高層,14,5311611,12557,423
7.0/F低層15,7.0,低層,15,4573053,10811,423
19.0/F中層15,19.0,中層,15,4974480,11760,423
31.0/F高層15,31.0,高層,15,5311611,12557,423
7.0/F低層16,7.0,低層,16,4227695,11909,355
19.0/F中層16,19.0,中層,16,4348750,12250,355
31.0/F高層16,31.0,高層,16,4590150,12930,355
7.0/F低層2,7.0,低層,2,4674996,11052,423
19.0/F中層2,19.0,中層,2,5074308,11996,423
31.0/F高層2,31.0,高層,2,5375907,12709,423
7.0/F低層3,7.0,低層,3,5254083,12421,423
19.0/F中層3,19.0,中層,3,5125068,12116,423
31.0/F高層3,31.0,高層,3,5311611,12557,423
7.0/F低層4,7.0,低層,4,3971734,11479,346
19.0/F中層4,19.0,中層,4,4273446,12351,346
31.0/F高層4,31.0,高層,4,4637438,13403,346
7.0/F低層5,7.0,低層,5,4376840,11518,380
19.0/F中層5,19.0,中層,5,4708200,12390,380
31.0/F高層5,31.0,高層,5,4879960,12842,380
7.0/F低層6,7.0,低層,6,4573053,10811,423
19.0/F中層6,19.0,中層,6,4974480,11760,423
31.0/F高層6,31.0,高層,6,5311611,12557,423
7.0/F低層7,7.0,低層,7,4593357,10859,423
19.0/F中層7,19.0,中層,7,4946562,11694,423
31.0/F高層7,31.0,高層,7,5242239,12393,423
7.0/F低層8,7.0,低層,8,4523765,12743,355
19.0/F中層8,19.0,中層,8,4692745,13219,355
31.0/F高層8,31.0,高層,8,4642335,13077,355
7.0/F低層9,7.0,低層,9,4820300,12685,380
19.0/F中層9,19.0,中層,9,4512500,11875,380
31.0/F高層9,31.0,高層,9,4838160,12732,380
