,A,B,C,D,E,F,G,H,J,K
7.0,18374,15339,16763,17174,18254,18090,16896,17139,15478,16560
18.0,19808,17877,17950,18079,19024,19228,18775,17928,16942,17927
29.0,20780,19106,19182,19477,19914,19446,17983,18573,18208,18402
