,A,B,C,D,E,F,G,H,J,K
7.0,17388,16441,16041,15109,16914,18130,17266,17436,17263,17767
18.0,18723,15929,16641,16354,18571,18211,17420,18147,18214,19178
29.0,20406,17251,17687,17157,20318,21261,19468,20306,19634,20221
