,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,8623608,14666,588,336,4,KSWK
27.0/F中層A,27.0,中層,A,9973656,16962,588,325,3,KSWK
41.0/F高層A,41.0,高層,A,9499392,16128,589,362,4,KSWK
12.0/F低層B,12.0,低層,B,8162286,16131,506,400,4,KSWK
27.0/F中層B,27.0,中層,B,8546340,16890,506,358,4,KSWK
41.0/F高層B,41.0,高層,B,8891064,17641,504,366,4,KSWK
12.0/F低層C,12.0,低層,C,7856860,15620,503,370,3,KSWK
27.0/F中層C,27.0,中層,C,8197894,16298,503,359,3,KSWK
41.0/F高層C,41.0,高層,C,8603276,17138,502,344,3,KSWK
12.0/F低層D,12.0,低層,D,7855092,15372,511,417,3,KSWK
27.0/F中層D,27.0,中層,D,8512238,16658,511,391,3,KSWK
41.0/F高層D,41.0,高層,D,8914944,17412,512,387,3,KSWK
12.0/F低層E,12.0,低層,E,8265425,16175,511,390,3,KSWK
27.0/F中層E,27.0,中層,E,8654807,16937,511,340,3,KSWK
41.0/F高層E,41.0,高層,E,9035264,17647,512,387,4,KSWK
12.0/F低層F,12.0,低層,F,7991161,15887,503,367,4,KSWK
27.0/F中層F,27.0,中層,F,8260769,16423,503,364,3,KSWK
41.0/F高層F,41.0,高層,F,8389926,16713,502,339,3,KSWK
12.0/F低層G,12.0,低層,G,8269558,16343,506,379,4,KSWK
27.0/F中層G,27.0,中層,G,8048436,15906,506,393,4,KSWK
41.0/F高層G,41.0,高層,G,8625960,17115,504,330,3,KSWK
12.0/F低層H,12.0,低層,H,9168684,15593,588,346,3,KSWK
27.0/F中層H,27.0,中層,H,10276476,17477,588,412,3,KSWK
41.0/F高層H,41.0,高層,H,10928306,18554,589,359,3,KSWK
