,1,2,3,4,5,6,7,8
9.0,6078730,6006950,5880410,5796790,5949230,5908900,5924810,5964400
20.0,6393230,6364740,6120540,6041360,6361780,6377690,6163090,6211930
31.0,6660370,6460940,6305540,6293330,6462050,6420610,6414690,6193060
