,1,10,11,12,15,16,17,18,19,2,20,21,22,23,3,5,6,7,8,9
17.0,6526318,6401214,6494206,6044638,6073488,7800928,6577922,5413200,5580575,6611436,6486981,7855539,5762286,6423738,7862295,6294755,5103800,5476250,6026242,7619079
34.0,6943328,6704613,6879104,6505356,6472818,8296368,6469310,5646875,5489900,6755562,6733944,8099881,6256170,6541482,8250765,6561544,5579275,5582525,6645589,8029506
51.0,7206022,6942834,7272030,7140906,6978636,8662881,6630073,5889000,5730400,6972669,6995992,8555348,6675696,6986144,8598699,6983493,5963425,5701475,7006767,8850923
