,1,2,3,4,5,6,7,8
3.0,7082271,6477582,6489799,6588821,6183726,5591852,5374796,5633348
8.0,4476400,5604276,5544420,4200960,6371184,5765816,5528012,5792948
12.0,4575600,2932150,4300416,4300416,6521628,5904136,5657820,5931268
