,A,B,C,D,E,F,G,H
15.0,11533,11252,11482,10583,10771,11032,9806,10778
32.0,11156,11402,11208,11065,11432,11743,10257,10905
50.0,11937,11782,12152,11677,11264,12719,11305,11358
