,12,14,15,17,19,2,20,22,23,24,4,5,6,9
8.0,3026730,2393442,2813304,2764917,2816733,2828163,3451070,2813304,2729865,2813304,3541230,3538290,2374773,2813304
18.0,3681860,2486787,2924175,2882265,2927985,2941320,3624040,2924175,2831592,2924175,3684310,3681860,2464689,2924175
28.0,3258010,2575179,2578227,3000375,3039999,3054096,3781330,2573655,2620518,2578227,3827390,3274180,2549271,2578227
