,A,B,C,D,E,F,G,H
6.0,5733670,5706184,5039190,5273082,4761221,4894216,4790996,4826726
16.0,6107605,5730584,5139492,5449596,4386453,5039121,4901362,5107008
25.0,6085295,5912120,5244612,5605962,5097480,5000612,5105023,5324167
