,1,10,2,3,4,5,6,7,8,9
8.0,10677,11571,10751,11603,10772,11470,10641,10913,11662,10503
19.0,11897,12246,11777,11856,11701,12596,11804,10218,12370,11192
31.0,12653,12300,12713,12624,13052,12845,12555,12712,11981,12432
