,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,14084525,13325,1057
22.0/F中層A,22.0,中層,A,14839223,14039,1057
33.0/F高層A,33.0,高層,A,15530501,14693,1057
10.0/F低層B,10.0,低層,B,13071656,13588,962
22.0/F中層B,22.0,中層,B,13847028,14394,962
33.0/F高層B,33.0,高層,B,14577186,15153,962
10.0/F低層C,10.0,低層,C,12929280,13440,962
22.0/F中層C,22.0,中層,C,13620958,14159,962
33.0/F高層C,33.0,高層,C,14255878,14819,962
10.0/F低層D,10.0,低層,D,14084525,13325,1057
22.0/F中層D,22.0,中層,D,14839223,14039,1057
33.0/F高層D,33.0,高層,D,15530501,14693,1057
10.0/F低層E,10.0,低層,E,19305780,13780,1401
22.0/F中層E,22.0,中層,E,20575086,14686,1401
33.0/F高層E,33.0,高層,E,21638445,15445,1401
10.0/F低層F,10.0,低層,F,18990555,13555,1401
22.0/F中層F,22.0,中層,F,20266866,14466,1401
33.0/F高層F,33.0,高層,F,21473127,15327,1401
