,A,B,C,D,E,F,G,H,J,K
6.0,3886758,4366648,5041472,5121984,4295500,3913911,5068704,5074624,5068704,5124352
15.0,4001835,4494424,5160464,5253408,4493456,4045797,5188288,5199536,5188288,5242160
24.0,4095362,4522012,5304912,5375952,4567508,4103982,5798048,5317936,5347536,5388384
