,1,11,13,14,16,2,20,21,22,4,5,6,8,9
7.0,6855,6503,6458,6249,5753,6188,5715,5774,6380,5892,5674,6407,5683,5664
18.0,7168,6648,6569,6200,6463,6519,5780,6483,6698,6430,6449,6609,6460,5948
29.0,7473,6864,6813,6339,6489,6732,6173,6308,6968,6446,6509,7000,6284,6381
