,12,14,15,17,19,2,20,22,23,24,4,5,6,9
8.0,490,381,381,381,381,381,490,381,381,381,490,490,381,381
18.0,490,381,381,381,381,381,490,381,381,381,490,490,381,381
28.0,490,381,381,381,381,381,490,381,381,381,490,490,381,381
