,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,3611080,16414,220,377,4,KTST
10.0/F中層A,10.0,中層,A,3765080,17114,220,386,4,KTST
15.0/F高層A,15.0,高層,A,3918200,17810,220,383,4,KTST
5.0/F低層B,5.0,低層,B,3806730,16551,230,382,4,KTST
10.0/F中層B,10.0,中層,B,3890220,16914,230,235,3,KTST
15.0/F高層B,15.0,高層,B,4047540,17598,230,233,3,KTST
5.0/F低層C,5.0,低層,C,3126750,12507,250,72,1,KTST
10.0/F中層C,10.0,中層,C,4105500,16422,250,152,2,KTST
15.0/F高層C,15.0,高層,C,4278250,17113,250,158,2,KTST
5.0/F低層D,5.0,低層,D,3457190,13046,265,199,2,KTST
10.0/F中層D,10.0,中層,D,3621225,13665,265,199,2,KTST
15.0/F高層D,15.0,高層,D,3779695,14263,265,193,2,KTST
5.0/F低層E,5.0,低層,E,3624520,11692,310,222,3,KTST
10.0/F中層E,10.0,中層,E,3780140,12194,310,220,3,KTST
15.0/F高層E,15.0,高層,E,3928630,12673,310,213,3,KTST
