,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層whole floor,4.0,低層,whole floor,2889122,7981,362,209,2,KKC
6.0/F中層whole floor,6.0,中層,whole floor,2932562,8101,362,206,2,KKC
7.0/F高層whole floor,7.0,高層,whole floor,2955368,8164,362,203,2,KKC
