,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,9036632,14164,638
20.0/F中層A,20.0,中層,A,9524064,14928,638
33.0/F高層A,33.0,高層,A,10230968,16036,638
8.0/F低層B,8.0,低層,B,8885000,14216,625
20.0/F中層B,20.0,中層,B,9350000,14960,625
33.0/F高層B,33.0,高層,B,9929375,15887,625
8.0/F低層C,8.0,低層,C,9048125,14477,625
20.0/F中層C,20.0,中層,C,9620000,15392,625
33.0/F高層C,33.0,高層,C,10188750,16302,625
8.0/F低層D,8.0,低層,D,9184648,14396,638
20.0/F中層D,20.0,中層,D,9411776,14752,638
33.0/F高層D,33.0,高層,D,10095712,15824,638
8.0/F低層E,8.0,低層,E,16638100,18950,878
20.0/F中層E,20.0,中層,E,17509954,19943,878
33.0/F高層E,33.0,高層,E,17207922,19599,878
8.0/F低層F,8.0,低層,F,16189953,18049,897
20.0/F中層F,20.0,中層,F,17282499,19267,897
33.0/F高層F,33.0,高層,F,17878107,19931,897
8.0/F低層G,8.0,低層,G,17424225,19425,897
20.0/F中層G,20.0,中層,G,18427071,20543,897
33.0/F高層G,33.0,高層,G,17791098,19834,897
8.0/F低層H,8.0,低層,H,16662684,18978,878
20.0/F中層H,20.0,中層,H,16270218,18531,878
33.0/F高層H,33.0,高層,H,16854088,19196,878
