,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,4844882,12082,401
17.0/F中層1,17.0,中層,1,5029342,12542,401
27.0/F高層1,27.0,高層,1,5197361,12961,401
6.0/F低層2,6.0,低層,2,7940595,12311,645
17.0/F中層2,17.0,中層,2,8239875,12775,645
27.0/F高層2,27.0,高層,2,8511420,13196,645
6.0/F低層3,6.0,低層,3,4740622,11822,401
17.0/F中層3,17.0,中層,3,4928290,12290,401
27.0/F高層3,27.0,高層,3,5091096,12696,401
6.0/F低層4,6.0,低層,4,6768772,12218,554
17.0/F中層4,17.0,中層,4,7023058,12677,554
27.0/F高層4,27.0,高層,4,7254630,13095,554
6.0/F低層5,6.0,低層,5,6413104,11576,554
17.0/F中層5,17.0,中層,5,6657972,12018,554
27.0/F高層5,27.0,高層,5,6777636,12234,554
6.0/F低層6,6.0,低層,6,4836060,12060,401
17.0/F中層6,17.0,中層,6,5017713,12513,401
27.0/F高層6,27.0,高層,6,5183326,12926,401
6.0/F低層7,6.0,低層,7,7940595,12311,645
17.0/F中層7,17.0,中層,7,8239875,12775,645
27.0/F高層7,27.0,高層,7,8511420,13196,645
6.0/F低層8,6.0,低層,8,4836060,12060,401
17.0/F中層8,17.0,中層,8,5017713,12513,401
27.0/F高層8,27.0,高層,8,5183326,12926,401
6.0/F低層9,6.0,低層,9,6445790,11635,554
17.0/F中層9,17.0,中層,9,6691766,12079,554
27.0/F高層9,27.0,高層,9,6893976,12444,554
