,A,B,C,D,E,F,G,H,J,K
4.0,12124,12065,12065,12065,12462,12329,12065,12321,12492,12277
10.0,12978,13194,13194,13194,12743,12599,13194,11912,12772,12550
16.0,13248,13465,13465,13465,13009,12855,13465,12113,13034,12810
