,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層whole floor,2.0,低層,whole floor,4322556,7063,612
4.0/F中層whole floor,4.0,中層,whole floor,4314600,7050,612
7.0/F高層whole floor,7.0,高層,whole floor,4423696,7324,604
