,1,2,3,4,5,6,7,8
8.0,5902655,5861768,6702223,6562688,6514662,6562688,6562688,6515311
20.0,6151871,6096706,7109146,6840460,6853440,6840460,6848897,6795679
33.0,6363445,6348518,7278535,6483510,6587350,6483510,6483510,6521152
