,A,B,C,D,E,F,G,H
8.0,10992,10608,10761,11495,10760,10360,10074,11321
18.0,11228,10778,11212,11956,11147,10807,10724,11755
27.0,11454,11515,11402,12354,11497,11009,10856,11839
