,A,B,C,D,E,F,G,H
5.0,14005,14436,14240,13922,13716,13927,14225,13884
14.0,15093,15162,14605,14367,14385,14684,14962,14569
23.0,15469,15727,15514,15374,15185,15570,15328,15414
