,A,B,C,D,E,F,G,H
6.0,3336352,3476144,3331783,3950176,3928460,2894156,2876980,3356480
10.0,3379600,3531822,3368806,4014256,3992896,2938000,2874042,3407888
15.0,3442432,3605294,3427067,4092576,4158080,2994726,2882178,3456848
