,1,10,14,16,19,2,20,21,3,4,7,8
9.0,2202153,2040291,2174687,1949560,2078956,1949560,2013165,2194179,,2020333,2487712,2452352
19.0,2338154,2158728,2301828,1840144,2174194,2037544,2077845,2352330,,2114422,2666144,2647104
30.0,2378910,2258036,2405047,2133424,2273095,2133424,2212980,2391757,,2218833,2785280,2800512
