,A,B,C,D,E,F,G,H
19.0,16378272,17737676,20262710,19110198,21216406,23175732,19658980,19137436
38.0,17369160,17675790,21174370,20435316,22435274,24524762,19360988,20094728
57.0,17965092,18832484,22759900,22483572,24629064,24699748,22148680,22230872
