,A,B,C,D,E,F,G,H
5.0,12919,12653,12259,13619,13574,13493,12678,12591
14.0,13611,13673,13297,14565,14526,14544,13416,13656
23.0,14641,14684,14332,15586,15543,15450,14595,14982
