,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,4462850,12751,350
15.0/F中層1,15.0,中層,1,4638550,13253,350
24.0/F高層1,24.0,高層,1,4876550,13933,350
6.0/F低層2,6.0,低層,2,4324001,13387,323
15.0/F中層2,15.0,中層,2,4476457,13859,323
24.0/F高層2,24.0,高層,2,4606626,14262,323
6.0/F低層3,6.0,低層,3,4112416,13352,308
15.0/F中層3,15.0,中層,3,4914640,13355,368
24.0/F高層3,24.0,高層,3,5122192,13919,368
6.0/F低層4,6.0,低層,4,3979740,13964,285
15.0/F中層4,15.0,中層,4,3972375,14445,275
24.0/F高層4,24.0,高層,4,4118400,14976,275
6.0/F低層5,6.0,低層,5,3827450,13918,275
15.0/F中層5,15.0,中層,5,3961375,14405,275
24.0/F高層5,24.0,高層,5,4107400,14936,275
6.0/F低層6,6.0,低層,6,4169500,13450,310
15.0/F中層6,15.0,中層,6,4402620,14202,310
24.0/F高層6,24.0,高層,6,4635740,14954,310
6.0/F低層7,6.0,低層,7,4335175,13339,325
15.0/F中層7,15.0,中層,7,4510025,13877,325
24.0/F高層7,24.0,高層,7,4688125,14425,325
6.0/F低層8,6.0,低層,8,4799550,13713,350
15.0/F中層8,15.0,中層,8,4703300,13438,350
24.0/F高層8,24.0,高層,8,4996600,14276,350
