,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層B,2.0,低層,B,1191960,9460,126,187,2,KHH
2.0/F中層B,2.0,中層,B,1191960,9460,126,187,2,KHH
3.0/F高層B,3.0,高層,B,1188558,9433,126,379,3,KHH
2.0/F低層C,2.0,低層,C,1377880,9065,152,198,2,KHH
2.0/F中層C,2.0,中層,C,1377880,9065,152,198,2,KHH
3.0/F高層C,3.0,高層,C,1386696,9123,152,213,2,KHH
2.0/F低層D,2.0,低層,D,2710038,8313,326,109,1,KHH
2.0/F中層D,2.0,中層,D,2710038,8313,326,109,1,KHH
3.0/F高層D,3.0,高層,D,2727968,8368,326,150,1,KHH
2.0/F低層blank,2.0,低層,blank,,,,,,KHH
2.0/F中層blank,2.0,中層,blank,,,,,,KHH
3.0/F高層blank,3.0,高層,blank,,,,,,KHH
