,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,10978314,12561,874,244,4,NSS
10.0/F中層A,10.0,中層,A,11167972,12778,874,252,4,NSS
17.0/F高層A,17.0,高層,A,11431046,13079,874,250,4,NSS
5.0/F低層B,5.0,低層,B,10978314,12561,874,244,4,NSS
10.0/F中層B,10.0,中層,B,11167972,12778,874,252,4,NSS
17.0/F高層B,17.0,高層,B,11431046,13079,874,250,4,NSS
5.0/F低層C,5.0,低層,C,8866368,12096,733,307,4,NSS
10.0/F中層C,10.0,中層,C,9022497,12309,733,323,4,NSS
17.0/F高層C,17.0,高層,C,9243863,12611,733,327,4,NSS
5.0/F低層D,5.0,低層,D,8744288,12128,721,340,3,NSS
10.0/F中層D,10.0,中層,D,8899303,12343,721,353,3,NSS
17.0/F高層D,17.0,高層,D,9123534,12654,721,377,3,NSS
5.0/F低層E,5.0,低層,E,6338955,12405,511,263,4,NSS
10.0/F中層E,10.0,中層,E,6727826,13166,511,375,4,NSS
17.0/F高層E,17.0,高層,E,6634313,12983,511,265,4,NSS
5.0/F低層E & F,5.0,低層,E & F,17397958,13414,1297,146,3,NSS
10.0/F中層E & F,10.0,中層,E & F,17706644,13652,1297,155,3,NSS
17.0/F高層E & F,17.0,高層,E & F,18146327,13991,1297,160,3,NSS
5.0/F低層F,5.0,低層,F,9307812,11842,786,264,4,NSS
10.0/F中層F,10.0,中層,F,9479160,12060,786,272,4,NSS
17.0/F高層F,17.0,高層,F,9728322,12377,786,270,4,NSS
