,A,B,C,D,E,F,G,H
2.0,14295,13940,13787,13026,12235,12713,12942,12819
6.0,15707,14087,13997,13945,12748,13019,13207,13073
9.0,15092,14321,14318,14648,13025,13435,13552,13090
