,A,B,C,D,E,F,G,H,J,K
7.0,10761,12932,11065,12262,13162,13792,11147,13160,13598,10236
16.0,10882,13656,11577,12542,13291,14068,11751,13498,14127,10751
24.0,11256,13745,12049,13243,13920,14675,11880,13812,14668,11266
