,1,2,3,4,5,6,7,8
8.0,8994,8927,8356,8727,9008,8806,8876,8876
20.0,9305,9457,8906,9295,9132,9293,9332,9332
34.0,9571,9679,9779,9952,9700,9485,9790,9790
