,A,B,C,D,E,F,G
1.0,5875656,5691996,6159960,5714754,5763816,4447900,6590160
2.0,6045536,5733792,6208240,5759862,5810634,4476780,6781320
3.0,5854284,5592924,7176680,6103005,7135988,4887560,8400672
