,A,B,C,D,E,F,G,H
5.0,5136480,5210708,5369175,6125112,5156490,5263256,5654250,5227721
14.0,5224350,5481904,5384925,6261192,5383850,5474354,5709060,5404011
23.0,5464180,5729544,5704965,6605172,5524210,5741322,5769540,5583480
