,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,11834176,19856,596,354,4,HQB
14.0/F中層A,14.0,中層,A,12310976,20656,596,371,4,HQB
22.0/F高層A,22.0,高層,A,13020216,21846,596,375,4,HQB
7.0/F低層B,7.0,低層,B,10896632,19252,566,360,4,HQB
14.0/F中層B,14.0,中層,B,11490366,20301,566,388,4,HQB
22.0/F高層B,22.0,高層,B,11955618,21123,566,399,4,HQB
7.0/F低層C,7.0,低層,C,13497942,19038,709,316,4,HQB
14.0/F中層C,14.0,中層,C,14026856,19784,709,330,4,HQB
22.0/F高層C,22.0,高層,C,14958990,21069,710,337,4,HQB
7.0/F低層D,7.0,低層,D,13543084,18836,719,361,3,HQB
14.0/F中層D,14.0,中層,D,14024095,19505,719,334,3,HQB
22.0/F高層D,22.0,高層,D,14932911,20769,719,381,4,HQB
7.0/F低層E,7.0,低層,E,13793296,19184,719,350,4,HQB
14.0/F中層E,14.0,中層,E,14495040,20160,719,369,4,HQB
22.0/F高層E,22.0,高層,E,15544061,21619,719,324,3,HQB
7.0/F低層F,7.0,低層,F,13323935,19451,685,369,4,HQB
14.0/F中層F,14.0,中層,F,13863715,20239,685,383,4,HQB
22.0/F高層F,22.0,高層,F,14548030,21238,685,380,4,HQB
7.0/F低層G,7.0,低層,G,13180770,19242,685,360,4,HQB
14.0/F中層G,14.0,中層,G,13701370,20002,685,378,4,HQB
22.0/F高層G,22.0,高層,G,14695305,21453,685,386,4,HQB
7.0/F低層H,7.0,低層,H,11827024,19844,596,312,4,HQB
14.0/F中層H,14.0,中層,H,12305612,20647,596,326,4,HQB
22.0/F高層H,22.0,高層,H,13039884,21879,596,330,4,HQB
