,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,4437867,11067,401,358,5,NMOS
18.0/F中層1,18.0,中層,1,4753855,11855,401,316,4,NMOS
29.0/F高層1,29.0,高層,1,4969994,12394,401,330,4,NMOS
7.0/F低層10,7.0,低層,10,5367706,9689,554,356,4,NMOS
18.0/F中層10,18.0,中層,10,5618668,10142,554,341,4,NMOS
29.0/F高層10,29.0,高層,10,6778744,12236,554,351,5,NMOS
7.0/F低層2,7.0,低層,2,6265530,9714,645,315,5,NMOS
18.0/F中層2,18.0,中層,2,6686715,10367,645,329,5,NMOS
29.0/F高層2,29.0,高層,2,6989220,10836,645,316,5,NMOS
7.0/F低層3,7.0,低層,3,4568994,11394,401,309,4,NMOS
18.0/F中層3,18.0,中層,3,4787138,11938,401,347,4,NMOS
29.0/F高層3,29.0,高層,3,4984430,12430,401,333,4,NMOS
7.0/F低層4,7.0,低層,4,5327818,9617,554,363,4,NMOS
18.0/F中層4,18.0,中層,4,5415350,9775,554,339,3,NMOS
29.0/F高層4,29.0,高層,4,5825310,10515,554,329,4,NMOS
7.0/F低層5,7.0,低層,5,5414242,9773,554,309,4,NMOS
18.0/F中層5,18.0,中層,5,5670744,10236,554,317,4,NMOS
29.0/F高層5,29.0,高層,5,5938326,10719,554,307,4,NMOS
7.0/F低層6,7.0,低層,6,4450298,11098,401,325,4,NMOS
18.0/F中層6,18.0,中層,6,4696913,11713,401,356,4,NMOS
29.0/F高層6,29.0,高層,6,4909844,12244,401,373,4,NMOS
7.0/F低層7,7.0,低層,7,6357765,9857,645,300,5,NMOS
18.0/F中層7,18.0,中層,7,7825140,12132,645,260,5,NMOS
29.0/F高層7,29.0,高層,7,8174730,12674,645,263,5,NMOS
7.0/F低層8,7.0,低層,8,4639971,11571,401,333,3,NMOS
18.0/F中層8,18.0,中層,8,4924681,12281,401,355,3,NMOS
29.0/F高層8,29.0,高層,8,5154454,12854,401,365,3,NMOS
7.0/F低層9,7.0,低層,9,5428092,9798,554,330,3,NMOS
18.0/F中層9,18.0,中層,9,5722266,10329,554,317,4,NMOS
29.0/F高層9,29.0,高層,9,5915612,10678,554,343,5,NMOS
