,1,2,3,4,5,6,7,8
7.0,7131800,7090850,5665176,5698572,7144800,7131800,6150430,5665176
20.0,7525700,7482150,6438344,6396852,7545850,7525700,6536002,6438344
33.0,7934550,7889050,6799628,6756618,7960550,7934550,6906900,6799628
