,A,B,C,D,E,F,G,H,J,K
5.0,6443920,6443920,6336768,7091568,4811684,5625048,6443920,6712096,5648280,4906935
12.0,7281008,7281008,6505488,7269760,5027615,5791662,7281008,7281008,5787188,5027615
18.0,7426640,7426640,6680128,7414800,5126745,5877212,7426640,7426640,5901896,5126745
