,11,13,14,16,19,2,3,6,8
14.0,7505,6891,7116,7472,7647,6982,6984,6982,6976
18.0,7692,7104,7296,7180,7830,7158,7160,7158,7152
21.0,7839,7198,7426,7307,7969,7285,7287,7285,7280
