,1,10,14,16,19,2,20,21,3,4,7,8
9.0,443,407,443,376,407,376,385,443,,397,544,544
19.0,443,407,443,376,407,376,385,443,,397,544,544
30.0,443,407,443,376,407,376,385,443,,397,544,544
