,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,4402735,8549,515,190,2,KMK
8.0/F中層A,8.0,中層,A,4551570,8838,515,183,2,KMK
12.0/F高層A,12.0,高層,A,4663840,9056,515,173,2,KMK
3.0/F低層B,3.0,低層,B,5141400,8360,615,136,2,KMK
8.0/F中層B,8.0,中層,B,5319135,8649,615,132,2,KMK
12.0/F高層B,12.0,高層,B,5450745,8863,615,124,2,KMK
3.0/F低層C,3.0,低層,C,4294850,8765,490,232,3,KMK
8.0/F中層C,8.0,中層,C,4438420,9058,490,227,3,KMK
12.0/F高層C,12.0,高層,C,4352180,8882,490,363,4,KMK
3.0/F低層D,3.0,低層,D,4662475,8555,545,273,3,KMK
8.0/F中層D,8.0,中層,D,4815620,8836,545,277,3,KMK
12.0/F高層D,12.0,高層,D,4905000,9000,545,322,3,KMK
